Area name;Specimen date;Daily lab-confirmed cases;Cumulative lab-confirmed cases;Cumulative lab-confirmed cases rate;geo_shape;geo_point_2d
England;2020-03-19;927;5712;10.1;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-02-23;1;11;;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-02-15;0;9;;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-02-24;2;13;;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-04-26;3134;133322;236.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-04-23;4550;122469;217.6;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-06-16;993;234303;416.3;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-06-15;938;233310;414.5;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-05-25;1375;210429;373.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-05-14;2208;189869;337.3;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-10-16;14550;632573;1123.8;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-10-09;13011;534897;950.3;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-10-05;14037;477136;847.7;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-09-29;8723;410164;728.7;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-08-28;1384;289727;514.7;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-08-19;1071;280055;497.5;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-09-20;4622;352921;627.0;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-07-28;780;260740;463.2;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-07-17;547;253624;450.6;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-12-31;46680;2292256;4072.4;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-12-27;42441;2070136;3677.8;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-11-23;16209;1344498;2388.6;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-11-20;14679;1307631;2323.2;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-11-07;16617;1046155;1858.6;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-12-17;29598;1745995;3102.0;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-01-09;35442;2727198;4845.2;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-01-05;58028;2551281;4532.6;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-10-25;13162;786107;1396.6;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-05-14;1451;3882490;6897.7;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-05-15;1247;3883745;6899.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-05-22;1531;3897082;6923.6;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-05-12;1765;3879384;6892.2;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-06-17;9185;4028029;7156.2;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-11-20;29141;8385768;14828.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-07-05;29412;4333840;7699.5;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-11-22;41831;8458783;14958.0;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-07-25;19167;5010926;8902.5;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-05-01;1176;3863322;6863.6;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-05-02;1306;3864622;6865.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-11-10;24459;1116674;1983.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-11-09;28094;1092215;1940.4;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-11-17;20332;1259229;2237.2;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-11-16;23727;1238897;2201.0;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-10-13;15438;586334;1041.7;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-10-20;21338;700219;1244.0;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-10-15;15245;618023;1098.0;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-10-03;9703;453267;805.3;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-09-11;2855;322321;572.6;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-10-10;10153;545050;968.3;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-12-30;62892;2245576;3989.5;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-12-25;12675;1990993;3537.2;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-12-08;16673;1537622;2731.8;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-12-15;29099;1686277;2995.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-01-24;15455;3226485;5732.2;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-01-22;26906;3191156;5669.4;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-01-06;51313;2602594;4623.8;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-02-05;13973;3456793;6141.4;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-02-11;11226;3526653;6265.5;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-09-07;3462;310517;551.7;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-08-10;1348;271383;482.1;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-09-04;2591;302809;538.0;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-08-01;494;263688;468.5;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-07-15;723;252437;448.5;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-07-08;674;248399;441.3;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-07-06;660;247166;439.1;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-08-26;1136;287019;509.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-07-04;387;245966;437.0;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-04-18;4108;101992;181.2;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-04-16;4344;93819;166.7;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-04-09;4061;68711;122.1;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-04-06;4370;55799;99.1;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-04-05;3082;51429;91.4;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-03-30;3516;28916;51.4;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-03-26;2614;17944;31.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-03-17;681;3878;6.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-03-03;53;156;0.3;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-04-13;2016;3829260;6803.1;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-04-11;2016;3824840;6795.3;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-04-10;1933;3822824;6791.7;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-03-27;2937;3786352;6726.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-03-24;5106;3775359;6707.3;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-03-17;4851;3744244;6652.1;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-03-07;3529;3697108;6568.3;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-03-04;4789;3685328;6547.4;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-02-13;7738;3544954;6298.0;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-06-25;637;241059;428.3;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-06-24;728;240422;427.1;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-06-10;1076;228989;406.8;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-04-30;4305;150491;267.4;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-04-25;3372;130188;231.3;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-04-24;4347;126816;225.3;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-06-28;411;242616;431.0;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-05-06;3260;169188;300.6;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-04-21;3979;113120;201.0;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-02-22;0;10;;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-02-17;0;9;;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-02-06;0;3;;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-02-04;0;2;;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-01-30;2;2;;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-05-10;2158;3875806;6885.8;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-05-11;1737;3877612;6889.0;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-05-28;2816;3913051;6952.0;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-11-10;34473;8051590;14238.0;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-12-01;45934;8807153;15574.1;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-11-27;27739;8634857;15269.4;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-09-26;26228;6585792;11645.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-09-25;22625;6559564;11599.6;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-10-05;31534;6842401;12099.7;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-10-14;38395;7152915;12648.8;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-08-28;19623;5859939;10362.4;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-09-03;28013;6024770;10653.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-08-14;20833;5497177;9720.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-08-20;24909;5662224;10012.8;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-08-27;23565;5840203;10327.5;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-07-14;49176;4638929;8241.6;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-07-17;34557;4780007;8492.2;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-07-15;56250;4695222;8341.6;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-04-29;1877;3860610;6858.8;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-11-01;13368;916919;1629.0;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-11-02;27925;944844;1678.6;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-12-22;40900;1911996;3396.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-12-19;21737;1799564;3197.1;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-12-01;13515;1443665;2564.8;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-11-27;12268;1397006;2481.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-11-08;17966;1064121;1890.5;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-10-19;22102;678881;1206.1;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-12-28;40035;2110171;3749.0;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-10-22;19610;741319;1317.0;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-10-14;16444;602778;1070.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-09-26;5651;386836;687.3;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-09-15;3039;332175;590.1;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-09-13;1708;326238;579.6;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-08-13;1020;274711;488.1;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-10-01;11304;431987;767.5;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-08-30;977;291746;518.3;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-07-09;680;249079;442.5;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-07-07;559;247725;440.1;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-06-02;1348;221078;392.8;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-04-28;4113;141460;251.3;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-07-03;543;245579;436.3;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-07-02;565;245036;435.3;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-06-30;573;243855;433.2;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-06-27;504;242205;430.3;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-05-19;2586;200155;355.6;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-03-13;393;1941;3.4;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-03-15;396;2652;4.7;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-02-20;0;9;;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-02-10;0;8;;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2020-02-01;0;2;;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-01-08;42337;2691756;4782.2;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-01-03;49508;2424143;4306.8;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-04-12;2404;3827244;6799.5;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-03-26;3615;3783415;6721.7;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-03-20;3365;3756265;6673.4;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-02-23;8140;3636251;6460.2;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-02-19;8882;3604573;6403.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-03-13;3449;3725633;6619.0;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-06-14;8674;4000831;7107.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-06-16;9148;4018841;7139.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-07-28;26227;5088341;8997.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-06-10;6522;3974675;7061.4;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-05-08;1204;3872043;6879.1;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-05-17;2235;3887521;6906.6;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-05-20;1910;3893769;6917.7;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-05-21;1786;3895553;6920.9;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-05-29;2381;3915442;6956.2;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-06-02;4896;3930264;6982.5;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-06-03;4951;3935217;6991.3;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
England;2021-06-09;6697;3968145;7049.8;"{""coordinates"": [-1.647762, 52.438655], ""type"": ""Point""}";52.438655, -1.647762
